file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,churn,files,NR,NBF,nc,ncom,avg_cs,dsc,ce,exp,own,is_controller,is_procedural,is_test,is_util,is_external
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\alert\agenda\AgendaAlertInfoCommittee.java,gov.nysenate.openleg.spotchecks.alert.agenda.AgendaAlertInfoCommittee,class,8,18,10,8,32,1,0,16,192,0.84722227,0.1268116,0.76086956,24,1,24,0,0,0,24,0,0,0,9,0,0,9,0,0,0,0,0,101,13,0,4,0,0,2,2,22,1,12,1,0,0,0,87,1,0,7552,216,3,3,8.0,2.0,27.0,7.340270551508845,1.9227487764933722,4.0,0.75,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\bill\sobi\BillTextParser.java,gov.nysenate.openleg.processors.bill.sobi.BillTextParser,class,3,7,4,3,16,1,2,19,0,0.5,0.6666667,1.0,4,0,3,0,1,0,4,0,0,0,6,1,0,6,0,0,1,0,2,71,3,1,0,0,1,13,9,19,4,11,3,0,0,0,120,1,0,7199,229,0,0,6.0,2.0,38.166666666666664,5.04,1.5223377560674614,3.0,0.5,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\alert\calendar\dao\SqlCalendarAlertDao.java,gov.nysenate.openleg.spotchecks.alert.calendar.dao.SqlCalendarAlertDao,class,28,33,5,28,37,2,0,71,276,0.9583333,0.0,0.0,24,9,8,16,0,0,8,0,0,0,1,1,0,1,0,0,1,0,27,286,16,9,4,0,3,35,1,42,0,46,2,0,8,3,137,1,1,21914,846,2,7,32.0,4.0,26.4375,7.328719723183391,3.100279087354064,8.0,0.3125,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\common\util\SenateSiteDumpFragParser.java,gov.nysenate.openleg.common.util.SenateSiteDumpFragParser,class,12,13,1,12,7,4,0,29,8,0.70000005,,,5,0,1,4,0,0,1,0,0,0,2,1,0,2,0,0,1,0,5,48,6,0,0,0,0,7,0,10,1,12,1,0,1,2,112,1,0,3597,108,1,0,8.0,2.0,13.5,0.0,1.7448763802223821,4.0,0.625,True,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\config\ConsoleApplicationConfig.java,gov.nysenate.openleg.config.ConsoleApplicationConfig,class,8,9,1,8,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,527,56,0,1,3.0,1.0,18.666666666666668,5.277777777777778,0.5259837856480093,3.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\search\UnexpectedSearchException.java,gov.nysenate.openleg.search.UnexpectedSearchException,class,1,10,9,1,4,4,0,0,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,8,1,0,445,41,0,0,1.0,1.0,41.0,0.0,0.0,1.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\BasePdfView.java,gov.nysenate.openleg.api.BasePdfView,class,8,19,11,8,9,1,3,18,5,0.7346939,0.26666668,0.4,7,0,1,1,5,0,6,0,0,0,6,2,0,2,4,0,4,0,0,47,2,2,0,0,0,0,3,8,1,8,1,0,0,0,76,1025,0,3926,156,1,5,16.0,1.0,9.75,0.0,2.590044562658751,16.0,1.0,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\bill\xml\XmlLDBlurbProcessor.java,gov.nysenate.openleg.processors.bill.xml.XmlLDBlurbProcessor,class,13,14,1,13,6,3,0,22,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,38,2,0,1,1,0,13,1,10,2,10,2,0,0,0,63,1,2,14077,577,2,9,17.0,7.0,33.94117647058823,6.8125,2.4126352078764732,2.4285714285714284,0.47058823529411764,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\updates\view\UpdateTokenView.java,gov.nysenate.openleg.api.updates.view.UpdateTokenView,class,2,6,4,2,9,1,2,5,11,0.71428573,0.23809524,0.71428573,7,0,7,0,0,0,7,0,0,0,5,0,0,0,5,0,0,0,0,34,6,0,2,0,0,1,0,5,0,5,1,0,0,0,19,1,0,1346,57,0,0,4.0,2.0,14.25,4.5,1.115468988336172,2.0,0.5,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\agenda\dao\BillVoteRowHandler.java,gov.nysenate.openleg.legislation.agenda.dao.BillVoteRowHandler,class,9,12,3,9,4,2,0,14,0,0.44444445,1.0,1.0,3,0,3,0,0,0,3,0,0,0,3,2,0,3,0,0,3,0,2,25,2,0,0,0,0,3,1,8,0,8,1,0,0,0,41,1,1,12306,337,1,3,10.0,3.0,33.7,2.0,2.0956664142759465,3.3333333333333335,0.6,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\bill\BillId.java,gov.nysenate.openleg.legislation.bill.BillId,class,7,56,49,7,41,1,1,39,8,0.805,0.47619048,0.66233766,25,2,22,3,0,0,22,0,0,0,8,5,3,2,3,0,5,0,15,130,23,0,9,1,5,26,14,22,12,12,1,0,0,0,218,1,0,22031,718,0,9,31.0,4.0,23.161290322580644,6.8076923076923075,2.985445841275845,7.75,0.5806451612903226,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\common\util\CollectionUtils.java,gov.nysenate.openleg.common.util.CollectionUtils,class,3,5,2,3,5,1,0,6,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,19,3,2,0,0,2,0,2,4,2,4,1,0,0,0,67,1025,0,2852,113,0,1,2.0,1.0,56.5,0.0,0.5875242645998777,2.0,1.0,False,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\agenda\dao\BillVoteIdRowMapper.java,gov.nysenate.openleg.legislation.agenda.dao.BillVoteIdRowMapper,class,7,9,2,7,2,1,0,6,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,13,1,0,1,0,0,9,0,6,0,5,1,0,0,0,30,1,0,1816,67,1,0,3.0,1.0,22.333333333333332,0.0,1.0573542072630249,3.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\member\Member.java,gov.nysenate.openleg.legislation.member.Member,class,3,13,10,3,19,2,1,6,0,0.43589744,0.64102566,0.84615386,13,0,13,0,0,0,13,0,0,0,3,0,0,0,3,0,0,0,0,56,8,0,4,0,1,0,0,14,0,4,1,0,0,0,50,1,0,15068,409,0,3,19.0,4.0,21.526315789473685,2.375,2.6068664983577476,4.75,0.5789473684210527,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\common\dao\SqlBaseDaoTest.java,gov.nysenate.openleg.common.dao.SqlBaseDaoTest,class,5,6,1,5,2,1,0,4,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,23,0,0,0,0,0,17,0,7,0,4,0,0,0,0,19,1,0,946,75,1,0,1.0,1.0,75.0,0.0,0.0,1.0,1.0,False,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\common\util\StringDiffer.java,gov.nysenate.openleg.common.util.StringDiffer,class,8,11,3,8,389,1,0,122,837,0.957672,0.022727273,0.030303031,42,1,25,9,8,0,33,0,0,0,8,0,6,2,0,0,2,0,44,1540,70,56,131,5,35,97,308,541,188,265,7,0,4,0,599,1,0,4821,75,0,1,5.0,2.0,15.0,2.4444444444444446,1.1018979612328688,2.5,0.8,False,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\transcripts\session\TranscriptParser.java,gov.nysenate.openleg.processors.transcripts.session.TranscriptParser,class,6,7,1,6,9,1,0,17,1,0.5,,,2,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,3,23,1,1,6,0,1,4,1,14,2,10,1,0,0,0,36,17,0,7962,311,0,6,22.0,4.0,14.136363636363637,6.678200692041522,2.780280274025593,5.5,0.7272727272727273,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\search\RebuildIndexEvent.java,gov.nysenate.openleg.search.RebuildIndexEvent,class,2,13,11,2,1,2,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1409,57,0,0,1.0,1.0,57.0,3.5,0.0,1.0,1.0,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\scraping\lrs\bill\BillScrapeQueueEntry.java,gov.nysenate.openleg.spotchecks.scraping.lrs.bill.BillScrapeQueueEntry,class,1,3,2,1,5,1,0,0,0,0.55,0.7,1.0,5,0,5,0,0,0,5,0,0,0,4,1,0,4,0,0,1,0,0,23,4,0,0,0,0,4,1,4,2,4,0,0,0,0,25,1,0,3637,69,1,0,3.0,2.0,23.0,7.728395061728395,0.9654299131339387,1.5,0.6666666666666666,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\transcripts\hearing\PublicHearingFile.java,gov.nysenate.openleg.legislation.transcripts.hearing.PublicHearingFile,class,1,7,6,1,1,3,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,9276,116,0,0,5.0,3.0,23.2,2.0,1.3854151283472156,1.6666666666666667,0.4,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\alert\calendar\CalendarHTMLParser.java,gov.nysenate.openleg.spotchecks.alert.calendar.CalendarHTMLParser,class,11,12,1,11,24,1,0,26,0,1.0,,,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,14,117,1,2,4,1,3,54,15,61,14,36,3,0,0,0,89,1,0,3159,62,0,1,4.0,3.0,15.5,6.94,1.1167189535550113,1.3333333333333333,0.5,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\law\LawPdfCtrl.java,gov.nysenate.openleg.api.legislation.law.LawPdfCtrl,class,24,24,0,24,7,2,0,18,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,0,2,0,0,1,0,1,23,3,1,0,0,0,7,2,6,0,6,2,0,0,0,71,1,0,1531,80,0,5,10.0,1.0,8.0,0.0,2.0979543898839412,10.0,1.0,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\committee\Committee.java,gov.nysenate.openleg.legislation.committee.Committee,class,8,17,9,8,38,2,0,12,212,0.80625,0.28629032,0.8770161,32,0,32,0,0,0,32,0,0,0,10,1,0,1,9,0,1,0,15,126,20,0,6,0,0,0,1,28,0,12,1,0,0,1,92,1,0,23195,532,2,4,15.0,3.0,35.46666666666667,7.030612244897959,2.501884800727846,5.0,0.6666666666666666,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\WebAppBaseTests.java,gov.nysenate.openleg.WebAppBaseTests,class,12,12,0,12,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,7,0,0,0,0,0,2,0,1,0,2,0,0,0,0,14,1025,0,4410,159,0,0,6.0,2.0,26.5,5.52,1.4408864024103984,3.0,0.8333333333333334,False,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\CacheWarmEvent.java,gov.nysenate.openleg.legislation.CacheWarmEvent,class,2,11,9,2,1,2,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1409,57,0,0,1.0,1.0,57.0,3.5,0.0,1.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\response\error\ErrorResponse.java,gov.nysenate.openleg.api.response.error.ErrorResponse,class,2,15,13,2,3,2,1,2,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,14,2,0,0,0,0,1,0,3,0,1,0,0,0,0,9,1,0,1036,25,0,0,1.0,1.0,25.0,0.0,0.0,1.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\response\BaseResponse.java,gov.nysenate.openleg.api.response.BaseResponse,class,0,44,44,0,4,1,4,0,4,0.6666667,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,17,3,0,0,0,0,2,0,4,0,3,0,0,0,0,12,1025,0,3435,118,0,0,3.0,2.0,39.333333333333336,0.0,0.9213810123632884,1.5,0.6666666666666666,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\legislation\bill\TextDiffTest.java,gov.nysenate.openleg.legislation.bill.TextDiffTest,class,4,4,0,4,13,1,0,4,78,0.0,0.0,0.0,13,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,26,0,39,0,39,0,0,0,0,51,1,0,2269,53,1,1,1.0,1.0,53.0,7.125,0.0,1.0,1.0,False,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\law\view\LawDocWithRefsView.java,gov.nysenate.openleg.api.legislation.law.view.LawDocWithRefsView,class,4,5,1,4,9,3,0,13,7,0.6666667,0.26666668,0.6666667,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,2,30,5,0,0,0,2,1,0,4,0,5,1,0,0,1,27,1,0,4789,72,0,0,5.0,2.0,14.4,7.153351698806245,1.1833871174774278,2.5,0.8,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\sensite\agenda\SenateSiteAgendaCheckService.java,gov.nysenate.openleg.spotchecks.sensite.agenda.SenateSiteAgendaCheckService,class,18,20,2,18,17,1,0,57,41,0.72727275,,,11,0,1,10,0,0,1,0,0,0,2,1,0,2,0,0,1,0,3,70,8,3,2,0,0,3,3,12,0,20,3,0,0,6,90,1,0,1872,46,0,4,6.0,2.0,7.666666666666667,0.0,1.6337041618072716,3.0,0.8333333333333334,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\ApiPingCtrl.java,gov.nysenate.openleg.api.ApiPingCtrl,class,5,5,0,5,1,2,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,4,0,0,1,0,0,0,0,0,7,1,0,42,3,0,0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\spotchecks\scrape\bill\BillScrapeSpotcheckProcessServiceIT.java,gov.nysenate.openleg.spotchecks.scrape.bill.BillScrapeSpotcheckProcessServiceIT,class,11,12,1,11,2,2,0,9,0,0.0,,,1,0,1,0,0,0,1,0,0,0,3,1,0,1,0,2,1,0,0,15,1,0,0,0,0,2,3,2,0,4,1,0,0,0,30,1,1,398,34,0,2,2.0,1.0,17.0,0.0,0.13269142083987176,2.0,1.0,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\auth\shiro\shiroCacheManager.java,gov.nysenate.openleg.auth.shiro.shiroCacheManager,class,6,8,2,6,1,2,0,4,0,1.0,,,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,40,1,0,0,0,0,0,1,1,0,1,0,1,0,0,15,1,0,410,7,0,1,2.0,2.0,3.5,0.0,0.5982695885852573,1.0,0.5,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\search\agenda\ElasticAgendaSearchService.java,gov.nysenate.openleg.search.agenda.ElasticAgendaSearchService,class,26,27,1,26,25,1,0,33,52,0.8,0.13636364,0.15151516,13,0,11,1,1,0,12,0,0,2,5,1,0,5,0,0,1,0,3,79,4,1,4,1,0,7,1,5,0,9,1,0,0,1,62,1,4,5533,241,0,0,9.0,4.0,26.77777777777778,6.41522491349481,2.006370831100611,2.25,0.4444444444444444,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\search\ElasticBaseDao.java,gov.nysenate.openleg.search.ElasticBaseDao,class,42,60,18,42,74,1,9,102,258,0.908046,0.104575165,0.13725491,29,0,3,11,15,0,18,1,0,0,9,8,0,6,3,0,8,0,9,276,24,5,10,13,3,44,19,47,7,45,4,0,0,2,317,1025,7,24061,946,1,8,55.0,6.0,17.2,6.903978052126201,3.50457385738016,9.166666666666666,0.45454545454545453,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\committee\view\CommitteeView.java,gov.nysenate.openleg.api.legislation.committee.view.CommitteeView,class,4,5,1,4,14,4,0,17,22,0.7916666,0.19444445,0.7777778,9,0,9,0,0,0,9,0,0,0,8,1,0,1,7,0,1,0,3,46,8,0,5,0,0,2,0,8,0,8,1,0,0,0,37,1,0,1658,139,0,2,4.0,2.0,34.75,0.0,0.8912005002264277,2.0,0.75,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\committee\MemberNotFoundEx.java,gov.nysenate.openleg.legislation.committee.MemberNotFoundEx,class,2,3,1,2,10,4,0,1,22,0.7962963,0.19444445,0.44444445,9,0,9,0,0,0,9,0,0,0,6,1,0,1,5,0,1,0,0,40,5,0,1,0,1,9,1,6,4,6,0,0,0,0,35,1,0,9987,284,0,2,8.0,2.0,35.5,2.0,1.8593365389427332,4.0,0.5,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\AbstractLegDataProcessor.java,gov.nysenate.openleg.processors.AbstractLegDataProcessor,class,2,21,19,2,4,2,12,4,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,1,0,1,11,0,0,0,0,0,1,0,1,0,1,1,0,0,0,22,1025,0,956,33,0,0,2.0,1.0,16.5,0.0,0.5859526183035508,2.0,1.0,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\daybreak\DaybreakReport.java,gov.nysenate.openleg.spotchecks.daybreak.DaybreakReport,class,5,11,6,5,14,4,0,20,0,0.5625,0.64285713,1.0,8,0,8,0,0,0,8,0,0,0,4,1,0,4,0,0,2,0,4,74,5,1,2,0,0,3,2,9,2,4,2,0,1,0,102,1,0,2563,94,0,0,6.0,3.0,15.666666666666666,3.5,1.558954183903133,2.0,0.5,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\processors\bill\xml\XmlBillActionAnalyzerStatusTest.java,gov.nysenate.openleg.processors.bill.xml.XmlBillActionAnalyzerStatusTest,class,10,11,1,10,5,1,0,13,4,0.6666667,0.0,0.0,4,0,2,2,0,0,2,0,0,0,3,0,0,3,0,0,3,0,4,27,0,1,0,0,0,10,3,8,0,8,1,0,0,0,52,1,0,2523,132,1,0,4.0,3.0,33.0,0.0,0.9571785997309317,1.3333333333333333,0.5,True,False,True,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\bill\view\ApprovalMessageView.java,gov.nysenate.openleg.api.legislation.bill.view.ApprovalMessageView,class,4,5,1,4,10,1,0,6,24,0.77777773,0.16666667,0.5833333,9,0,9,0,0,0,9,0,0,0,6,0,0,0,6,0,0,0,0,41,7,0,1,0,0,1,0,6,0,6,1,0,0,0,20,1,0,5787,175,0,0,6.0,3.0,29.166666666666668,5.673469387755102,1.5067107259008645,2.0,0.5,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\common\util\MailUtils.java,gov.nysenate.openleg.common.util.MailUtils,class,13,14,1,13,28,1,0,30,2,0.7375,0.5,1.0,8,1,5,3,0,0,5,0,0,0,6,1,0,6,0,0,4,0,6,105,8,2,6,5,0,31,4,16,1,15,2,1,0,0,105,1,1,3539,109,0,1,16.0,5.0,6.8125,3.5,2.1929871586072194,3.2,0.375,False,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\bill\view\BillView.java,gov.nysenate.openleg.api.legislation.bill.view.BillView,class,20,22,2,20,20,4,1,63,81,0.86666673,0.114285715,0.74285716,15,0,15,0,0,0,15,0,0,0,12,0,0,0,12,0,0,0,19,79,13,0,3,0,0,1,0,13,0,18,3,0,0,3,54,1,0,21399,618,1,7,29.0,7.0,21.310344827586206,7.6209912536443145,3.030401878563419,4.142857142857143,0.3448275862068966,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\transcripts\hearing\ManagedPublicHearingProcessService.java,gov.nysenate.openleg.processors.transcripts.hearing.ManagedPublicHearingProcessService,class,14,15,1,14,15,1,0,25,22,0.75,0.10714286,0.10714286,8,0,8,0,0,0,8,0,0,0,3,1,0,3,0,0,1,0,3,72,7,5,0,2,0,6,4,8,2,9,3,0,0,0,46,1,5,9582,189,0,2,8.0,4.0,23.625,6.75,1.8211808392654185,2.0,0.375,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\spotchecks\sensite\law\SenateSiteLawChapter.java,gov.nysenate.openleg.spotchecks.sensite.law.SenateSiteLawChapter,class,3,6,3,3,5,1,0,0,2,0.6,0.4,1.0,5,0,5,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,24,4,0,0,0,0,0,0,4,0,4,0,0,0,0,20,1,0,30840,31,0,1,1.0,1.0,31.0,9.375,0.0,1.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\legislation\transcripts\hearing\PublicHearingTextUtils.java,gov.nysenate.openleg.legislation.transcripts.hearing.PublicHearingTextUtils,class,0,1,1,0,7,1,0,25,6,0.875,0.0,0.0,4,3,2,2,0,0,2,0,0,0,2,2,1,1,0,0,2,0,3,20,4,1,0,0,0,9,3,4,2,5,1,0,0,2,48,1,0,402,14,0,0,1.0,1.0,14.0,0.0,0.0,1.0,1.0,False,False,False,True,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\bill\BillGetCtrl.java,gov.nysenate.openleg.api.legislation.bill.BillGetCtrl,class,45,46,1,45,16,2,0,49,8,0.75,0.2857143,0.2857143,8,0,7,1,0,0,7,0,0,0,3,1,0,1,2,0,1,0,10,95,11,0,1,0,0,23,1,29,2,26,2,0,1,2,182,1,0,26692,1093,4,10,48.0,6.0,22.770833333333332,7.709825528007346,3.5207826589455555,8.0,0.4791666666666667,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\notifications\slack\SlackApiException.java,gov.nysenate.openleg.notifications.slack.SlackApiException,class,0,2,2,0,3,4,1,0,3,1.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,12,0,0,0,0,0,4,1,1,2,1,0,0,0,0,31,1,0,676,17,1,0,1.0,1.0,17.0,0.0,0.0,1.0,1.0,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\auth\user\SqlApiUserDao.java,gov.nysenate.openleg.auth.user.SqlApiUserDao,class,13,15,2,13,20,2,0,26,105,0.9666667,0.0,0.0,15,0,0,5,3,7,10,0,0,0,2,2,0,2,0,0,2,0,2,89,8,3,1,1,0,17,1,5,0,5,1,0,1,0,95,1,0,5311,140,0,0,15.0,4.0,9.333333333333334,4.84375,2.587078299771438,3.75,0.5333333333333333,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\api\legislation\attendance\SenateVoteAttendanceView.java,gov.nysenate.openleg.api.legislation.attendance.SenateVoteAttendanceView,class,2,3,1,2,2,1,0,5,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1,0,109,7,0,0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,False,True,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\test\java\gov\nysenate\openleg\notifications\subscription\NotificationSubscriptionDaoIT.java,gov.nysenate.openleg.notifications.subscription.NotificationSubscriptionDaoIT,class,11,12,1,11,7,2,0,25,9,0.7428571,0.5,0.5,7,2,4,3,0,0,4,0,0,0,5,3,0,5,0,0,3,0,3,36,3,0,0,0,0,5,6,6,1,9,0,0,0,1,53,1,0,4670,79,1,1,2.0,2.0,39.5,7.375,0.6930670630541902,1.0,0.5,False,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\processors\bill\BillLawCodeParser.java,gov.nysenate.openleg.processors.bill.BillLawCodeParser,class,6,9,3,6,61,1,0,74,43,0.875,0.0,0.0,10,10,1,9,0,0,2,0,0,0,4,4,0,4,0,0,4,0,23,159,11,5,11,1,5,65,45,53,30,32,5,0,0,0,109,1,1,6069,211,0,5,26.0,4.0,8.115384615384615,7.0578512396694215,2.9261698359048003,6.5,0.7692307692307693,True,False,False,False,False
D:\paper\xai_demo\.\demo\OpenLegislation\src\main\java\gov\nysenate\openleg\updates\agenda\AgendaUpdateEvent.java,gov.nysenate.openleg.updates.agenda.AgendaUpdateEvent,class,2,2,0,2,2,2,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13,1,0,0,0,0,0,,,,,,,,False,False,False,False,False
